,t,i,Ia_1,Ia_2,Ia_3,Ia_4,Ia_5,Ia_6,Im_1,Im_2,Im_3,Im_4,Im_5,Im_6,Ip_1,Ip_2,Ip_3,Ip_4,Ip_5,Ip_6,y
0,86,0,7777.367756876256,750.3459420633365,362.6068518749484,3347.29515037272,18.801781021523208,466.4991183780195,6664.241890896451,642.7719019539092,310.7289927441185,2867.9121917779084,16.104675331294587,399.7757483976174,12983.6470964392,1377.0498420257277,596.1250447177173,5749.729427910525,35.52651289922503,757.817771587111,0.0025348207039261883
1,86,1,372.21540079404144,12343.868671427612,154.0887374758328,2146.1757456363466,48.52077207633984,183.1909311326936,318.9425450809282,10574.178520356507,132.04339063507456,1838.8111326015453,41.560492605391076,156.9891318291496,621.3816240715541,22653.714041863794,253.32162104304552,3686.537723086376,91.68141215330436,297.5897225457371,0.0018932576561768728
2,86,2,644.64703544263,545.967480470833,5271.296088437698,1349.7359022422554,21.909947678929345,346.78522751907724,552.3827486029137,467.6943475728146,4517.13616426954,1156.4334412786675,18.766977101311998,297.1845356250718,1076.1828258092503,1001.9704120290743,8666.001759734945,2318.4738388443334,41.39948433320116,563.3451339663218,0.0011381450381787678
3,86,3,1422.083878507747,1867.7651223178373,318.3253105877052,9990.159231036576,22.865780308113106,594.6032499340723,1218.5499325450778,1599.9912477358,272.7827745461033,8559.418327153535,19.58569603790852,509.5571457209632,2374.046823715588,3427.75981376846,523.3262665271417,17160.336910776146,43.205557927576315,965.920174533655,0.002408410730694539
4,86,4,242.60559231027437,1243.9094151859272,165.02680271327432,688.5399867659885,2070.4533200381434,587.2489907840354,207.88297554920425,1065.5751911695463,141.41655602405018,589.9307153577118,1773.4478701589483,503.2547662741629,405.0091872528798,2282.847374326853,271.3037815981469,1182.721704048328,3912.1818564621985,953.9733389209046,0.0015808262191082981
5,86,5,625.5209064430527,506.955136982332,264.56332718042194,1867.7728288027324,64.46001949510728,6474.465524940612,535.994022484494,434.275044797847,226.71247315579117,1600.2796964583217,55.2132632876245,5548.422705935951,1044.2533971112273,930.3741809757464,434.94165769511505,3208.318333452894,121.79908443012492,10517.629815437724,0.0013580396454467934
0,87,0,7788.97198386967,569.2094902650815,268.75961876999,2905.9387321542663,19.105797183000266,353.5906681497123,6672.639034004812,487.3956839559426,230.27265636704402,2488.9212218659695,16.35714947779415,302.98392611393905,12864.355083818047,1033.9101675767809,437.18471691901533,4937.8639481619875,35.680629482148916,568.2580238466677,0.002314646969441921
1,87,1,308.30335921720905,12038.394457589597,142.99049306151235,1991.8948259013434,41.9004791142693,157.29415632599242,264.1166296769131,10308.08797241913,122.51394321513476,1706.0474293742575,35.8724838068059,134.78184050448516,509.1973491132856,21866.498440153282,232.59914758514307,3384.6913358896304,78.25035805001623,252.78853343095506,0.001783151823775897
2,87,2,635.7062333827456,674.8660665849164,4718.91883405414,1419.228076391065,21.445293993628816,350.1005253915155,544.5953889440589,577.8659943786786,4043.1593855924016,1215.5613739932833,18.36007553566747,299.993300933953,1049.9396752444377,1225.8244107450678,7676.150174909125,2411.597696499094,40.04970752035711,562.6489911278632,0.001033580522775653
3,87,3,1478.6245416398954,1791.1193746506249,309.4923829583265,9153.089951021375,20.94034846020408,570.9501061003295,1266.7047530298228,1533.6776135760351,265.1724000627215,7839.573344293023,17.92777378509085,489.2343614911339,2442.113179851643,3253.383094390493,503.443710969186,15553.222916687728,39.106707115075686,917.5778894431846,0.0022175264216223226
4,87,4,188.0232305666465,1056.8422279265271,180.70816231008016,640.8042822576444,2056.203822126541,495.75719006756873,161.07531907636724,904.9398320359857,154.8303601292188,548.8454933773785,1760.3888994101555,424.8032354244372,310.54131495466487,1919.644601267754,293.95356023369015,1088.8751122574815,3840.0201789200864,796.7348307288823,0.001497551815374836
5,87,5,539.053386144198,493.0886836665347,233.20921618766096,1665.3799126959052,74.06793069703076,6037.141441047346,461.7950447436646,422.2158982533206,199.81314881521675,1426.3891255908593,63.412178111061515,5173.091320213273,890.3067289052251,895.6445953184343,379.35574409771584,2829.866762124741,138.32400534753452,9702.3320296446,0.0012288661966951401
0,88,0,5494.154919502025,516.1821232396576,1462.8220983348856,2146.924305713707,9.814137472964328,316.6785665850238,4706.5047232453235,442.3058958416573,1253.039480351229,1839.3183245067062,8.410311557957177,271.2521154733959,8985.409356304506,928.6230394674793,2356.5227667703894,3612.012567843844,18.126258944098076,503.9427639128065,0.0021106750379452145
1,88,1,249.48321609787766,11592.528958655217,117.17055683378445,1997.073263263932,32.49390844820476,125.12048941084214,213.71693229238625,9933.400781002512,100.36718327853555,1710.9375671643195,27.845941076123363,107.17238557616545,408.01703938300875,20855.215614863653,188.75506808946602,3359.9012813897293,60.01474915758157,199.10903960370746,0.0016744305407878988
2,88,2,398.5072610293447,274.06371156721553,4828.47078733527,1028.8808931502049,19.695916290183447,204.98822457691853,341.37666916246417,234.83958472181678,4136.022099434119,881.4653946902381,16.878588961710687,175.58336885011747,651.738242599993,493.046669741261,7778.390381163384,1731.0022095248069,36.377448329069516,326.2056336077805,0.0009377217724120574
3,88,3,1193.1676599965895,1768.8146811727888,261.68245969119795,8863.769854190883,18.85920172245127,504.4284358775198,1022.1133749731443,1515.6610950099991,224.15470321492498,7593.790928555203,16.161559042464653,432.0699118106475,1951.3646798923974,3182.136675281086,421.55548144146906,14912.518353165553,34.8320751407692,802.7163407791959,0.002037840466736659
4,88,4,136.00404216435768,897.4182885801348,126.73956250065919,567.8646698712434,2087.0370983533544,340.5325454158193,116.5063010063471,768.9793625240131,108.56390241611706,486.50243064201055,1788.5048256680793,291.68432309036973,222.427654637306,1614.4753204249716,204.17018913187655,955.3826927901696,3854.661194109553,541.9025164528672,0.0014129306706827782
5,88,5,542.8574748902234,409.7392203875669,186.1896960697657,1543.2470648225783,50.968195882070006,5665.764127272606,465.03262231481466,351.0971511325314,159.48832074356736,1322.13445905618,43.67764442836197,4853.029751488882,887.8156341577209,737.1299064703932,299.9409553806291,2596.378353252758,94.13590537293182,9016.148029106353,0.001111133054247589
0,89,0,5083.9762169771475,493.99511531231803,1346.8855544440128,2005.788628245902,9.482536716612822,290.40694448024203,4354.247648721663,423.5095237350724,1153.287986083692,1718.5494267728884,8.132025397173715,248.62123014581942,8240.269591287766,880.0953319718084,2151.045510223425,3342.8641219320016,17.31332203026498,458.16218330416365,0.001922591886167051
1,89,1,230.85747594673603,11094.248370615209,107.8841580156773,1865.78857511099,31.396002020062305,114.74050616532477,197.72134623174452,9511.267820264397,92.37719041362487,1598.5980980660431,26.92455546726976,98.23086648782899,374.1811050596201,19765.369940027053,172.29654959040073,3109.5388611827943,57.32317307919187,181.02101832384608,0.001568050749530448
2,89,2,368.7557899349375,262.2836566846974,4445.788425618897,961.2437615093845,19.030429307058068,187.98242203685604,315.82642458374795,224.8597669954726,3806.7632123745793,823.5887331635853,16.320098626456392,160.93424038547215,597.6910576932039,467.2811830431932,7100.152793812087,1602.016901247854,34.74597154894851,296.5715474103283,0.0008501688168878302
3,89,3,1104.0889991574436,1692.7858851601181,240.9427128634776,8281.078531557565,18.22198570906466,462.58110345717955,945.6135755527204,1451.2510787811389,206.31028015930218,7095.185685599972,15.626794285272332,396.02180722492716,1789.5424009756582,3015.8455202847153,384.79790581760165,13801.314816633492,33.269906148553666,729.7937337363151,0.001869695047803109
4,89,4,125.8503493088655,858.8446422130319,116.69476835426678,530.5340734086606,2016.5201443923877,312.281999621013,107.78641838233263,736.3005708185998,99.92138822615134,454.55887769055704,1729.3255505546663,267.3487544766851,203.98223008985593,1530.1065477597028,186.36754749264955,884.1925288065925,3681.785126043014,492.67348964062916,0.0013280797361568204
5,89,5,502.329208401774,392.12743779845914,171.4331580772155,1441.796250085293,49.2460789511706,5195.732903840973,430.22738132873343,336.17681486685467,146.7918346696156,1235.3236448818934,42.232408553772515,4448.1357302732795,814.1910827564756,698.6091903485752,273.7875714597292,2402.909702285612,89.91404400425306,8197.077846569953,0.0010041852780609036
0,90,0,4688.728482839776,471.29913957160784,1235.9420678257125,1867.8226923012082,9.129082670799493,265.38667492386725,4018.057507079594,403.8965584859131,1059.1190684592145,1600.7135238289188,7.823515813289948,227.4138649093159,7541.523503843335,831.4139636286174,1959.9646719652715,3086.1480909928073,16.46810420297173,415.85274978100927,0.001749818803550057
1,90,1,212.90973378934382,10584.537274136646,98.99769798821073,1737.4523868331564,30.2257409108263,104.85493542448243,182.45534099779192,9070.795635390967,84.83435623915182,1488.9869065602786,25.903102262469176,89.85178372854988,342.4518539399145,18672.07331688269,156.99116950046405,2870.7410981338217,54.524717201177566,164.30445589210586,0.0014648073946737412
2,90,2,340.0873060157737,250.23336848389783,4079.5871050404407,895.1256803915264,18.32108512699705,171.78662864892505,291.44156203549795,214.44638418150058,3495.9312469959177,767.1176648806966,15.700953138059369,147.20656631310032,547.0089430564201,441.43411106679457,6469.434781964134,1478.9896391800892,33.0497104542575,269.1843587088852,0.0007704335149431946
3,90,3,1018.2529022564146,1615.0129959291776,221.09616795686108,7711.47377154006,17.54277562382049,422.72701552929476,872.6030379005811,1384.0428216328419,189.46451742541873,6608.6895751053335,15.03395110452401,362.2411879973843,1637.7954542107475,2849.0278116732966,350.6156878895522,12741.439622118925,31.645704984850102,662.4002198490449,0.0017131410512664892
4,90,4,116.0662623497999,819.3861201335528,107.08257492875968,494.0418782901811,1941.3559531216195,285.37706516049053,99.46426167779009,702.2020755095899,91.76255097965891,423.3911062203782,1663.7190773891236,244.54393335024318,186.6852492563439,1445.4706250933111,169.81221798903866,816.2907570617896,3502.0443218602677,447.17707588547574,0.0012440033555926773
5,90,5,463.2762166216764,374.1116426221971,157.3121422148666,1342.6239014722066,47.410470361831926,4748.089897129501,397.0096555731332,320.6082766923006,134.8059054361988,1150.6211191034884,40.630212034088515,4068.7102121945572,745.1505219828656,659.9665000764868,249.46658038327578,2218.3776905209434,85.52453673444221,7440.110700716864,0.0009072795065026328
0,91,0,4314.322094162843,448.0214114403309,1131.868905671363,1734.5180344378498,8.748356660553524,242.07500553838028,3699.922489705645,383.70242056195633,970.9628993861458,1486.7761304735852,7.489459524839321,207.7092612952316,6890.111943125655,783.0615206915437,1783.2171868306384,2842.969744645171,15.602301434164263,376.9501873379453,0.00159159271123543
1,91,1,195.90837300806112,10061.761057556507,90.66154393710738,1613.452128706236,28.965184274559203,95.6444368613826,168.00919806030794,8617.271349797189,77.77313708585733,1383.002116435002,24.797065742870362,82.0664458244801,312.87200889508,17586.163771135976,142.83387636429288,2644.53611624269,51.65810605156481,148.93395669886428,0.001365334404219672
2,91,2,312.930506353296,237.87420244290658,3736.063293238658,831.241446057545,17.55700905327611,156.6968239589948,268.36629090304393,203.72443132384564,3204.94611108826,712.51489815685,15.030538166630851,134.45164022384571,499.7601412537978,415.7616800040787,5886.028180656301,1362.4501070135045,31.312137600278497,244.0024612009737,0.0006979775906533505
3,91,3,936.9429280728107,1535.246600679889,202.47864700787395,7161.113516803612,16.81115874480361,385.59450904923307,803.5135382769603,1314.843044993273,173.69436794090322,6138.288811650207,14.392016451794836,330.8542757480819,1496.3281641572141,2683.337240289529,318.99754600687766,11737.455974529814,29.981947052604134,600.4334156652395,0.0015679973320548483
4,91,4,106.79808862366882,778.9161813249489,98.06562949532886,458.78259815235145,1860.3922097585062,260.3094320732966,91.58904720880912,667.0931713473775,84.1246609636598,393.25449633081445,1592.679939323728,223.35507015222717,170.560002213214,1361.4065619736537,154.49873662684575,751.9697230127439,3317.9260024118194,405.3441575582493,0.0011615741132275507
5,91,5,426.28248242272343,355.63405932845166,144.06558923170155,1246.8021617735556,45.433229068741056,4331.015822380998,365.5758910113155,304.578410571735,123.585285823552,1068.7209107909734,38.895342679314126,3716.1709244785684,680.7869137216062,621.5849068734373,226.96995514376633,2043.5768052588796,81.02812477390253,6744.096615754418,0.0008196325257362506
0,92,0,3964.051100210652,424.3413345728743,1035.547270542319,1607.091561512837,8.342887965568828,220.66540442524527,3398.533444870177,363.4112514053978,888.043096190167,1377.2440340556582,7.14278398324114,189.27172317472363,6285.900816586282,735.4638517998319,1620.4697270152026,2614.0123650642386,14.727002613317875,341.3332190130175,0.0014470348690034636
1,92,1,180.00297256753012,9529.94880666668,82.94627928800377,1494.9197699112333,27.622706375738183,87.18545020417494,154.323470354429,8161.567915947032,71.1313454940568,1281.1151422909504,23.649247777108712,74.78172864880837,285.43548093768726,16517.205102965545,129.79797096502057,2431.559505948994,48.7600541516648,134.861603914771,0.0012701119774116215
2,92,2,287.5243180562675,225.3014118244315,3418.1256561614227,770.1742426516552,16.74327707767374,142.83824120611607,246.50565455016167,192.950960332285,2931.2451272986955,660.0233031382602,14.334797714045834,122.51689438471595,455.9349261572997,390.4899915609798,5348.83274429644,1252.72575736148,29.555507193197037,220.9473514710291,0.0006322425731165193
3,92,3,860.8744465061322,1454.1014665718442,185.24778726714558,6635.021876622043,16.031995427403515,351.491753947363,738.0607677155622,1245.3107689101332,158.860945556778,5686.075712328663,13.725832185551278,301.4856367023352,1365.1114098866178,2520.2330727200297,289.883851565513,10792.18486570543,28.299941163116657,543.700142502533,0.0014339065742511778
4,92,4,98.12737006396299,737.7467314368668,89.7202798390042,425.07810666755995,1774.1667812901212,237.28714154693162,84.12836782094182,631.8155716825898,76.94045203513622,364.28309402886225,1518.9572389437621,203.52871481948608,155.6031695912677,1278.654725685492,140.39822373564664,691.4101558103549,3131.7882887020087,367.0443224463398,0.0010815222102924036
